Sentence
"The acer Aspire 3 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.2-star rating based on 125 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 39244 rupees, down from the MRP of 50000 rupees."
"The ASUS VivoBook 15 (2022) Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.3-star rating based on 885 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 39990 rupees, down from the MRP of 54990 rupees."
"The ASUS Pentium Quad Core, equipped with a Intel Pentium Quad Core Processor, boasts a solid 3.7-star rating based on 3184 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 25990 rupees, down from the MRP of 30990 rupees."
"The Infinix X1 Slim Series Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.2-star rating based on 697 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 44990 rupees, down from the MRP of 59999 rupees."
"The Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.5-star rating based on 908 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 60490 rupees, down from the MRP of 85290 rupees."
"The Lenovo Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.3-star rating based on 222 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 37490 rupees, down from the MRP of 49096 rupees."
"The DELL Inspiron Pentium Quad Core, equipped with a Intel Pentium Quad Core Processor, boasts a solid 4.2-star rating based on 123 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 35500 rupees, down from the MRP of 43000 rupees."
"The Lenovo Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 5.0-star rating based on 1 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 37890 rupees, down from the MRP of 48900 rupees."
"The ASUS Vivobook Gaming Core i7 10th Gen, equipped with a Intel Core i7 Processor (10th Gen), boasts a solid 4.3-star rating based on 76 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65990 rupees, down from the MRP of 88990 rupees."
"The ASUS TUF GAMING A15 Ryzen 5 Hexa Core 4600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB SSD for efficient multitasking and storage, all at a discounted price of 65990 rupees, down from the MRP of 75990 rupees."
"The Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 63990 rupees, down from the MRP of 95090 rupees."
"The ASUS VivoBook 15 Ryzen 3 Dual Core AMD R3, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.3-star rating based on 1650 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 26990 rupees, down from the MRP of 42990 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The MSI GF63 Thin Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.4-star rating based on 2501 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 83990 rupees."
"The acer Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.0-star rating based on 300 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 29990 rupees, down from the MRP of 43999 rupees."
"The HP Pavilion Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 64990 rupees, down from the MRP of 87717 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The ASUS Vivobook 11 Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 4 GB DDR4 RAM and 29.46 cm (11.6 inch) Display for efficient multitasking and storage, all at a discounted price of 24990 rupees, down from the MRP of 28990 rupees."
"The MSI Modern 14 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.4-star rating based on 1122 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 43990 rupees, down from the MRP of 61990 rupees."
"The ASUS VivoBook Flip 14 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.5-star rating based on 65 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 69990 rupees, down from the MRP of 82990 rupees."
"The Lenovo Ryzen 5 Hexa Core 5600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 59490 rupees, down from the MRP of 89490 rupees."
"The HP Ryzen 3 Quad Core 5th Gen, equipped with a AMD Ryzen 3 Quad Core Processor (5th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 40490 rupees, down from the MRP of 47870 rupees."
"The HP HP Pavilion Ryzen 5 Hexa Core AMD R5, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.4-star rating based on 2501 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 66990 rupees, down from the MRP of 76020 rupees."
"The acer Aspire 5 Core i5 11th Gen, equipped with a Free upgrade to Windows 11 when available, boasts a solid 4.0-star rating based on 564 reviews. It features Intel Core i5 Processor (11th Gen) and 64 bit Windows 10 Operating System for efficient multitasking and storage, all at a discounted price of 47130 rupees, down from the MRP of 54999 rupees."
"The acer Nitro 5 Ryzen 5 Hexa Core 5600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.3-star rating based on 214 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|512 GB SSD for efficient multitasking and storage, all at a discounted price of 68990 rupees, down from the MRP of 99999 rupees."
"The SAMSUNG Galaxy Book2 Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 4.2-star rating based on 38 reviews. It features 16 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 69990 rupees, down from the MRP of 88990 rupees."
"The DELL Inspiron Ryzen 5 Hexa Core 5625U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59999 rupees, down from the MRP of 75828 rupees."
"The HP Pavilion Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.2-star rating based on 123 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 64490 rupees, down from the MRP of 74839 rupees."
"The DELL Insprion 3511 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 3.5-star rating based on 26 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 41990 rupees, down from the MRP of 52800 rupees."
"The DELL Vostro Ryzen 5 Hexa Core 5625U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 63331 rupees, down from the MRP of 76473 rupees."
"The HP G8 Ryzen 3 Dual Core AMD Ryzen 3 3250U 3rd Gen, equipped with a AMD Ryzen 3 Dual Core Processor (3rd Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 28790 rupees, down from the MRP of 40528 rupees."
"The Lenovo IdeaPad 5 Pro Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.1-star rating based on 22 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 69000 rupees, down from the MRP of 113290 rupees."
"The Infinix X1 Slim Series Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 4244 reviews. It features 8 GB LPDDR4X RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 35990 rupees, down from the MRP of 49999 rupees."
"The HP Pavilion x360 Core i3 12th Gen, equipped with a Intel Core i3 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 65628 rupees."
"The Infinix X1 Slim Series Core i7 10th Gen, equipped with a Intel Core i7 Processor (10th Gen), boasts a solid 3.7-star rating based on 111 reviews. It features 16 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 54990 rupees, down from the MRP of 69999 rupees."
"The DELL Inspiron Ryzen 5 Hexa Core 5625U, equipped with a Processor: Ryzen R5-5625U (Base- 2.30 GHz & Turbo up to 4.30 GHz) 6 Cores, boasts a solid 0.0-star rating based on 0 reviews. It features RAM & Storage: 8GB DDR4 & 512GB SSD and 15.6"" FHD WVA AG Narrow Border 120Hz 250 nits for efficient multitasking and storage, all at a discounted price of 51990 rupees, down from the MRP of 64981 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The ASUS VivoBook Flip 14 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.5-star rating based on 65 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 69990 rupees, down from the MRP of 82990 rupees."
"The DELL Vostro Ryzen 5 Hexa Core 5625U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 63331 rupees, down from the MRP of 76473 rupees."
"The HP 15s Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.1-star rating based on 1143 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 40250 rupees, down from the MRP of 43090 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The Lenovo Intel Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.3-star rating based on 3 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68990 rupees, down from the MRP of 99290 rupees."
"The Lenovo Athlon Dual Core 3050U, equipped with a AMD Athlon Dual Core Processor, boasts a solid 4.0-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 18990 rupees, down from the MRP of 29999 rupees."
"The HP Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 3.5-star rating based on 42 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 25999 rupees, down from the MRP of 36965 rupees."
"The DELL Inspiron 3511 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 46890 rupees, down from the MRP of 60371 rupees."
"The Infinix X1 Slim Series Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 4244 reviews. It features 8 GB LPDDR4X RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 35990 rupees, down from the MRP of 49999 rupees."
"The HP 15s Intel Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.3-star rating based on 941 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 54450 rupees, down from the MRP of 70171 rupees."
"The DELL Insprion Core i7 7th Gen, equipped with a Microsoft Office Home & Student 2016, boasts a solid 4.0-star rating based on 371 reviews. It features Intel Core i7 Processor (7th Gen) and 64 bit Windows 10 Operating System for efficient multitasking and storage, all at a discounted price of 61658 rupees, down from the MRP of 69999 rupees."
"The HP Pavilion Intel Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 3.8-star rating based on 21 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 69490 rupees, down from the MRP of 85837 rupees."
"The ASUS TUF GAMING A15 Ryzen 5 Hexa Core 4600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB SSD for efficient multitasking and storage, all at a discounted price of 65990 rupees, down from the MRP of 75990 rupees."
"The ASUS Ryzen 5 Hexa Core, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 69092 rupees, down from the MRP of 75500 rupees."
"The DELL Core i3 12th Gen, equipped with a Intel Core i3 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR5 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 64490 rupees, down from the MRP of 81586 rupees."
"The Infinix INBook X2 Plus Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.3-star rating based on 36 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 47990 rupees, down from the MRP of 54990 rupees."
"The DELL Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68866 rupees, down from the MRP of 88400 rupees."
"The HP Pavilion Ryzen 5 Hexa Core 5625U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.1-star rating based on 65 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 63490 rupees, down from the MRP of 73532 rupees."
"The HP Pavilion Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.2-star rating based on 123 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 64490 rupees, down from the MRP of 74839 rupees."
"The ASUS Vivobook 11 Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 4 GB DDR4 RAM and 29.46 cm (11.6 inch) Display for efficient multitasking and storage, all at a discounted price of 24990 rupees, down from the MRP of 28990 rupees."
"The acer Aspire 3 Ryzen 3 Dual Core R33250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 3.6-star rating based on 134 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 34630 rupees, down from the MRP of 49999 rupees."
"The Vaio SE Series Core i5 8th Gen, equipped with a Intel Core i5 Processor (8th Gen), boasts a solid 3.8-star rating based on 84 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 62890 rupees, down from the MRP of 84690 rupees."
"The DELL Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 60790 rupees, down from the MRP of 81227 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The ASUS Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 42990 rupees, down from the MRP of 58990 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The HP 430 G8 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68841 rupees, down from the MRP of 98000 rupees."
"The HP 15, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.5-star rating based on 1243 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 58500 rupees, down from the MRP of 70172 rupees."
"The HP Laptop Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 43650 rupees, down from the MRP of 51449 rupees."
"The Lenovo Ryzen 5 Hexa Core 5600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 59490 rupees, down from the MRP of 89490 rupees."
"The ASUS Vivobook 15 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 3.7-star rating based on 10 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 36500 rupees, down from the MRP of 52990 rupees."
"The Lenovo IdeaPad Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 3.7-star rating based on 128 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 37990 rupees, down from the MRP of 57990 rupees."
"The HP Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 3.7-star rating based on 35 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 29997 rupees, down from the MRP of 43628 rupees."
"The acer Chromebook Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 3.5-star rating based on 65 reviews. It features 4 GB DDR4 RAM and 29.46 cm (11.6 inch) Display for efficient multitasking and storage, all at a discounted price of 24490 rupees, down from the MRP of 27000 rupees."
"The Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.5-star rating based on 190 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 60490 rupees, down from the MRP of 83890 rupees."
"The HP Pavilion Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.4-star rating based on 568 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 56960 rupees, down from the MRP of 67931 rupees."
"The DELL Vostro Ryzen 5 Hexa Core 5625U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 61088 rupees, down from the MRP of 79292 rupees."
"The ASUS Chromebook Flip Touch Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 4.0-star rating based on 899 reviews. It features 4 GB LPDDR4 RAM and 35.56 cm (14 inch) Touchscreen Display for efficient multitasking and storage, all at a discounted price of 24990 rupees, down from the MRP of 29990 rupees."
"The HP Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 3.8-star rating based on 111 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 42490 rupees, down from the MRP of 52890 rupees."
"The acer Aspire 5 Core i5 8th Gen, equipped with a Intel Core i5 Processor (8th Gen), boasts a solid 4.0-star rating based on 121 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 62511 rupees."
"The DELL Inspiron 3501 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 4 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 41890 rupees, down from the MRP of 55534 rupees."
"The ASUS Vivobook 15 Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 58990 rupees, down from the MRP of 70990 rupees."
"The HP Laptop Ryzen 3 Quad Core 5300U, equipped with a AMD Ryzen 3 Quad Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 39990 rupees, down from the MRP of 48419 rupees."
"The DELL Vostro Ryzen 5 Hexa Core 5625U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 61088 rupees, down from the MRP of 79292 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The DELL Vostro 3000 Core i5 8th Gen, equipped with a Intel Core i5 Processor (8th Gen), boasts a solid 4.0-star rating based on 1371 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 45126 rupees, down from the MRP of 45174 rupees."
"The HP Pavilion Intel Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.2-star rating based on 44 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 58888 rupees, down from the MRP of 69276 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The Lenovo IdeaPad Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 3.7-star rating based on 128 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 37990 rupees, down from the MRP of 57990 rupees."
"The HP 15s Ryzen 3 Quad Core 5300U, equipped with a AMD Ryzen 3 Quad Core Processor, boasts a solid 4.3-star rating based on 273 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 40499 rupees, down from the MRP of 52900 rupees."
"The Lenovo IdeaPad Flex 3 Chromebook Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 3.6-star rating based on 152 reviews. It features 4 GB LPDDR4X RAM and 29.46 cm (11.6 inch) Touchscreen Display for efficient multitasking and storage, all at a discounted price of 28490 rupees, down from the MRP of 40490 rupees."
"The acer Aspire 3 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.2-star rating based on 42 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 42490 rupees, down from the MRP of 49999 rupees."
"The HP 14s Ryzen 5 Quad Core 3500U 3rd Gen, equipped with a AMD Ryzen 5 Quad Core Processor (3rd Gen), boasts a solid 4.5-star rating based on 2142 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 49290 rupees, down from the MRP of 53238 rupees."
"The HP 15q Ryzen 5 Quad Core 2500U, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.0-star rating based on 439 reviews. It features 4 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 24990 rupees, down from the MRP of 46412 rupees."
"The acer Chromebook Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 3.5-star rating based on 65 reviews. It features 4 GB DDR4 RAM and 29.46 cm (11.6 inch) Display for efficient multitasking and storage, all at a discounted price of 24490 rupees, down from the MRP of 27000 rupees."
"The ASUS Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 42990 rupees, down from the MRP of 58990 rupees."
"The acer Aspire 5 Core i5 8th Gen, equipped with a Intel Core i5 Processor (8th Gen), boasts a solid 4.0-star rating based on 121 reviews. It features 8 GB DDR4 RAM and 1 TB HDD for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 62511 rupees."
"The Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.5-star rating based on 190 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 60490 rupees, down from the MRP of 83890 rupees."
"The Vaio SE Series Core i5 8th Gen, equipped with a Intel Core i5 Processor (8th Gen), boasts a solid 3.8-star rating based on 84 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 62890 rupees, down from the MRP of 84690 rupees."
"The ASUS TUF Gaming F15 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.3-star rating based on 495 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 61986 rupees, down from the MRP of 77990 rupees."
